KIC           t_start       t_end         t_max         flux_max      raw_integral  energy        fit_amp       fit_fwhm      fit_t_start   fit_t_end     fit_t_max     fit_integral  fit_stdev     
002012690     2455179.4507  2455179.5120  2455179.4711  92.7596       2.87158361    2.7702E+34    75.5948       0.0225        2455179.4511  2455179.5245  2455179.4634  3.11776179    11.46431511   
002012690     2455200.4149  2455200.4762  2455200.4353  53.8711       1.66951485    1.5796E+34    53.7948       0.0417        2455200.4147  2455200.5194  2455200.4353  4.10068989    10.76965015   
002012690     2455243.6727  2455243.7340  2455243.7136  34.9115       1.10921862    1.0237E+34    38.5176       0.0240        2455243.6823  2455243.7381  2455243.6938  1.69395432    8.38097234    
002012690     2455369.4263  2455369.4876  2455369.4672  32.1954       1.16271236    9.3665E+33    32.1090       0.0417        2455369.4287  2455369.5074  2455369.4467  2.45067351    8.65791897    
002012690     2455422.4727  2455422.5544  2455422.4931  151.7241      6.31630891    7.3438E+34    151.3849      0.0417        2455422.4752  2455422.7302  2455422.5033  11.54926122   10.11122667   
002012690     2455478.1935  2455478.2548  2455478.2139  74.4202       2.15391664    2.2784E+34    69.9740       0.0186        2455478.2014  2455478.2609  2455478.2114  2.40210581    10.90492711   
002012690     2455479.3786  2455479.4807  2455479.3990  292.7911      12.05600263   1.7928E+35    51.2780       0.0904        2455479.3505  2455479.5591  2455479.3936  8.48759581    11.24355416   
002012690     2455503.5503  2455503.6116  2455503.5707  59.6171       1.95292939    1.8252E+34    59.5814       0.0417        2455503.5505  2455503.6501  2455503.5707  4.53808257    12.56748594   
002012690     2455509.0262  2455509.0875  2455509.0671  52.8917       1.69413318    1.6193E+34    50.0225       0.0311        2455509.0286  2455509.0912  2455509.0425  2.84925313    12.63579620   
002012690     2455578.2525  2455578.3138  2455578.2933  66.0779       2.24065113    1.9768E+34    76.2341       0.1677        2455578.2240  2455578.5784  2455578.3009  23.35615081   18.28702215   
002012690     2455578.3546  2455578.4159  2455578.3955  77.7198       2.33049953    2.3251E+34    77.5643       0.1406        2455578.3176  2455578.6340  2455578.3840  19.92785640   17.43668208   
002012690     2455630.3176  2455630.3789  2455630.3380  53.4131       1.78832503    1.5980E+34    55.7471       0.0232        2455630.3246  2455630.3856  2455630.3362  2.37627451    10.67042797   
002012690     2455630.7672  2455630.8285  2455630.7876  74.2128       2.26860491    2.2203E+34    74.0526       0.0417        2455630.7645  2455630.9054  2455630.7876  5.64908528    10.78819823   
002012690     2455642.7008  2455642.7621  2455642.7212  38.0472       1.22233287    1.1360E+34    37.8748       0.0417        2455642.7023  2455642.7890  2455642.7211  2.89614348    9.25854889    
002012690     2455820.0283  2455820.0896  2455820.0487  75.4671       2.39519216    2.4635E+34    75.3749       0.0417        2455820.0255  2455820.1680  2455820.0487  5.74458560    10.83497941   
002012690     2455825.9947  2455826.0560  2455826.0356  79.6355       2.41360904    2.5995E+34    89.4818       0.0263        2455826.0025  2455826.1121  2455826.0181  4.32759138    10.29353592   
002012690     2455913.9163  2455913.9776  2455913.9572  71.7068       1.89705299    2.2240E+34    45.6604       0.0115        2455913.9179  2455913.9384  2455913.9227  0.96197889    13.03225944   
002012690     2456058.2404  2456058.3017  2456058.2609  84.4171       2.43659321    2.5307E+34    84.1481       0.0417        2456058.2380  2456058.3750  2456058.2608  6.42581622    12.64862415   
002012690     2456175.0625  2456175.1238  2456175.0829  84.1241       2.73521419    2.7509E+34    84.0990       0.0417        2456175.0592  2456175.2099  2456175.0829  6.40357544    11.34786469   
002012690     2456334.4589  2456334.5202  2456334.4794  115.3436      3.63493082    3.5038E+34    115.2050      0.0417        2456334.4536  2456334.6482  2456334.4793  8.78000544    11.43131471   
002012690     2456398.6013  2456398.6626  2456398.6218  76.5626       2.40212836    2.2725E+34    76.3154       0.0417        2456398.6000  2456398.7195  2456398.6217  5.82793061    13.30284539   
002303352     2454985.9484  2454986.0302  2454985.9689  77.1917       3.45199618    1.0784E+34    76.9466       0.0417        2454985.9506  2454986.2140  2454985.9790  5.87581836    4.87324911    
002303352     2455076.0614  2455076.2453  2455076.0819  369.9755      20.73918941   1.5031E+35    92.0024       0.1978        2455075.9672  2455077.3447  2455076.1070  32.48252264   4.89038891    
002303352     2455191.5265  2455191.6083  2455191.5674  41.6198       1.96067758    6.1370E+33    41.4300       0.0417        2455191.5303  2455191.7521  2455191.5571  3.16809149    3.44504645    
002303352     2455266.6406  2455266.7837  2455266.6611  347.8899      17.56367701   1.0260E+35    147.8131      0.1015        2455266.6050  2455267.4941  2455266.6827  27.39167495   4.84225399    
002303352     2455355.0200  2455355.1018  2455355.0609  103.0675      4.00884593    1.4396E+34    102.7437      0.0417        2455355.0215  2455355.3036  2455355.0506  7.84547301    5.76561438    
002303352     2455641.9651  2455642.0264  2455642.0060  50.9313       1.33417996    4.7917E+33    45.4488       0.0354        2455641.9649  2455642.1132  2455641.9859  2.94925094    5.17649777    
002303352     2455667.1199  2455667.2017  2455667.1608  36.5697       1.60681268    5.1608E+33    36.4858       0.0417        2455667.1273  2455667.2702  2455667.1505  2.78369488    5.23977128    
002303352     2455676.0907  2455676.1520  2455676.1112  46.2581       1.45016240    4.3521E+33    49.5526       0.0037        2455676.1080  2455676.1241  2455676.1102  0.33924191    5.43051239    
002303352     2455728.2602  2455728.3215  2455728.3011  33.0088       0.98597731    3.1055E+33    32.9301       0.0417        2455728.2596  2455728.3690  2455728.2806  2.51264166    6.30234649    
002303352     2455804.0700  2455804.2539  2455804.1518  112.1988      7.80190057    4.7142E+34    130.4076      0.0366        2455804.1264  2455804.4370  2455804.1541  8.71293790    4.58586573    
002303352     2456034.5771  2456034.6589  2456034.6180  47.2956       2.36465195    6.7437E+33    58.2022       0.0463        2456034.5705  2456034.7998  2456034.5997  4.93169708    5.34559315    
002303352     2456222.5078  2456222.5895  2456222.5487  67.9470       3.30270729    1.0064E+34    67.7556       0.0417        2456222.5085  2456222.8148  2456222.5384  5.17214611    3.24960418    
002860930     2455837.6620  2455837.7233  2455837.6825  94.5447       3.29259721    6.0558E+33    95.8343       0.0417        2455837.6596  2455837.7962  2455837.6824  7.31779645    14.45728736   
003123231     2455267.1310  2455267.1923  2455267.1514  42.3324       1.41581642    1.6512E+34    42.2776       0.0417        2455267.1328  2455267.2163  2455267.1514  3.18033447    10.71313995   
003123231     2455284.2550  2455284.3367  2455284.2959  101.2918      3.29049421    6.1441E+34    100.9811      0.0417        2455284.2623  2455284.4077  2455284.2856  7.65590966    14.21529779   
003123231     2455293.6753  2455293.7775  2455293.6957  269.7953      12.36917665   2.1820E+35    269.5801      0.0417        2455293.6823  2455294.1080  2455293.7162  20.40160441   5.96487757    
003123231     2455331.2954  2455331.3567  2455331.3363  56.4157       2.45500557    2.2814E+34    68.0466       0.0417        2455331.2912  2455331.4607  2455331.3158  5.15761964    8.02665083    
003123231     2455333.2571  2455333.3389  2455333.2980  153.6205      6.19189415    9.3182E+34    152.9100      0.0417        2455333.2574  2455333.5754  2455333.2877  11.58514788   6.81595965    
003123231     2455378.8055  2455378.8668  2455378.8259  84.3573       2.90232642    3.9103E+34    88.4742       0.0417        2455378.7956  2455379.1131  2455378.8259  6.68384080    3.93757603    
003123231     2455384.4657  2455384.5475  2455384.4862  267.2451      11.50396280   1.8582E+35    267.0033      0.0417        2455384.4635  2455384.8610  2455384.4964  20.21766010   7.08459488    
003123231     2455427.4175  2455427.4788  2455427.4380  100.6408      3.22952497    4.6649E+34    100.2242      0.0417        2455427.4177  2455427.5188  2455427.4379  7.61025763    20.87554574   
003123231     2455469.8979  2455469.9592  2455469.9388  41.1081       0.99287774    1.6788E+34    41.0689       0.0417        2455469.8937  2455470.0633  2455469.9183  3.10853476    4.83716473    
003123231     2455478.8679  2455478.9292  2455478.8883  28.8744       0.81127500    1.1792E+34    23.5150       0.0109        2455478.8754  2455478.9016  2455478.8806  0.46890151    4.91340452    
003123231     2455481.0951  2455481.1564  2455481.1155  52.3325       1.69854073    2.1372E+34    52.2948       0.0417        2455481.0900  2455481.2784  2455481.1155  3.95345466    5.40975603    
003123231     2455502.4676  2455502.5289  2455502.4880  34.3746       1.06060643    1.4038E+34    34.2945       0.0417        2455502.4661  2455502.5869  2455502.4879  2.59683532    5.90822455    
003123231     2455511.2535  2455511.3353  2455511.2740  82.0409       3.27043985    5.0257E+34    81.9066       0.0417        2455511.2564  2455511.5029  2455511.2842  6.20090409    5.77784404    
003123231     2455511.5192  2455511.5805  2455511.5600  46.3260       1.52197847    1.8919E+34    46.1540       0.0417        2455511.5149  2455511.6859  2455511.5395  3.49577979    5.39470944    
003123231     2455513.4807  2455513.5624  2455513.5011  52.5543       2.47429853    3.2194E+34    61.4318       0.0319        2455513.4768  2455513.6623  2455513.4980  3.56994928    4.44885345    
003123231     2455522.1850  2455522.2462  2455522.2258  39.2794       1.22010477    1.6041E+34    39.2794       0.0417        2455522.1805  2455522.3565  2455522.2054  2.97024623    4.41801054    
003123231     2455538.5310  2455538.6128  2455538.5719  112.9890      4.98250376    6.9216E+34    112.6480      0.0417        2455538.5318  2455538.8355  2455538.5616  8.53111121    5.50020341    
003123231     2455541.6164  2455541.6777  2455541.6368  35.9371       1.13504727    1.4677E+34    35.9293       0.0417        2455541.6145  2455541.7415  2455541.6368  2.71751883    5.85167673    
003123231     2455550.9541  2455551.0358  2455550.9950  123.0196      5.74549920    7.5361E+34    132.0048      0.0417        2455550.9523  2455551.3360  2455550.9847  9.95311413    3.83991436    
003123231     2455569.2211  2455569.2824  2455569.2415  59.6724       1.83459296    2.3998E+34    59.4084       0.0417        2455569.2142  2455569.4467  2455569.2414  4.49715514    4.60707547    
003123231     2455569.5072  2455569.5685  2455569.5276  39.2752       1.25690044    1.5795E+34    39.0926       0.0417        2455569.5050  2455569.6373  2455569.5275  2.96991287    6.11340215    
003123231     2455578.8042  2455578.8655  2455578.8247  78.4094       2.56878469    3.1534E+34    78.0451       0.0417        2455578.7994  2455578.9830  2455578.8246  5.92915867    8.36987142    
003123231     2455584.7299  2455584.7912  2455584.7503  52.8649       1.67575787    2.1261E+34    58.9382       0.0137        2455584.7419  2455584.7907  2455584.7495  1.48593628    8.11721723    
003123231     2455609.3932  2455609.4545  2455609.4340  42.9254       1.43032555    1.7264E+34    46.5399       0.0417        2455609.3948  2455609.4803  2455609.4135  3.52746909    11.52955992   
003123231     2455621.8170  2455621.8987  2455621.8374  68.3717       3.39533045    4.1247E+34    68.2559       0.0417        2455621.8239  2455621.9759  2455621.8476  5.17245439    9.12778192    
003123231     2455648.6062  2455648.6879  2455648.6471  41.5724       2.02150413    2.6391E+34    43.4938       0.0417        2455648.6151  2455648.7343  2455648.6368  3.29748098    7.60027074    
003123231     2455669.8172  2455669.8785  2455669.8581  46.6074       1.23892529    1.9725E+34    46.4937       0.0417        2455669.8174  2455669.9174  2455669.8376  3.52439803    9.77917144    
003123231     2455698.0374  2455698.1191  2455698.0578  359.4062      15.93848029   2.2816E+35    357.7319      0.0417        2455698.0366  2455698.3894  2455698.0680  27.18952108   12.72954243   
003123231     2455710.2982  2455710.3595  2455710.3186  136.2092      4.41704982    5.7647E+34    136.1081      0.0417        2455710.2876  2455710.6267  2455710.3186  10.27849385   5.26638702    
003123231     2455732.3879  2455732.4492  2455732.4287  32.1418       1.56085208    1.3603E+34    41.6911       0.0417        2455732.3839  2455732.5488  2455732.4082  3.16036955    5.08246202    
003123231     2455750.6153  2455750.6766  2455750.6357  42.6158       1.43739446    1.9914E+34    42.5535       0.0417        2455750.6111  2455750.7817  2455750.6357  3.21583262    4.97377607    
003123231     2455777.7516  2455777.8129  2455777.7720  21.9862       0.64154661    1.0274E+34    19.7184       0.0412        2455777.7536  2455777.8323  2455777.7715  1.47036200    5.24127131    
003123231     2455777.8129  2455777.8742  2455777.8333  12.4072       0.32637570    5.7977E+33    15.0471       0.0417        2455777.8186  2455777.8748  2455777.8333  1.13667822    5.58834196    
003123231     2455782.2470  2455782.3083  2455782.2675  202.9506      6.78078380    9.4836E+34    216.4389      0.0341        2455782.2396  2455782.5664  2455782.2665  13.46596545   5.68409548    
003123231     2455787.1715  2455787.2328  2455787.1920  102.0446      3.46921752    4.7684E+34    101.7946      0.0417        2455787.1616  2455787.4787  2455787.1919  7.71648959    4.55200518    
003123231     2455789.6236  2455789.6849  2455789.6440  57.8068       2.00368966    2.7012E+34    57.6654       0.0417        2455789.6177  2455789.8268  2455789.6440  4.37128140    5.19896781    
003123231     2455790.7066  2455790.8087  2455790.7270  180.9492      10.18119289   1.6911E+35    180.5260      0.0417        2455790.7149  2455791.1012  2455790.7474  13.68312191   5.15827545    
003123231     2455811.0787  2455811.1400  2455811.0991  53.7582       1.79415504    2.5120E+34    54.2119       0.0417        2455811.0771  2455811.1994  2455811.0991  4.09945187    9.19314159    
003123231     2455818.4550  2455818.5163  2455818.4959  24.3304       0.15311746    1.1369E+34    24.3302       0.0417        2455818.4588  2455818.5275  2455818.4755  1.83983138    7.47621948    
003123231     2455831.5935  2455831.6548  2455831.6139  50.1769       1.75169282    2.3446E+34    50.1764       0.0417        2455831.5883  2455831.7795  2455831.6139  3.79429766    5.08481387    
003123231     2455843.4241  2455843.5262  2455843.4649  466.5026      26.39733066   3.8704E+35    465.9309      0.0417        2455843.4261  2455843.9965  2455843.4649  35.27615002   4.05546322    
003123231     2455847.8375  2455847.8988  2455847.8784  35.1003       0.94883055    1.4561E+34    38.9668       0.0328        2455847.8472  2455847.9929  2455847.8671  2.32785875    4.11188123    
003123231     2455869.9456  2455870.0478  2455869.9865  588.6060      29.38915400   4.8834E+35    587.7825      0.0417        2455869.9510  2455870.4326  2455869.9865  44.29513830   9.05732039    
003123231     2455875.5033  2455875.5646  2455875.5237  34.8741       0.98841136    1.4467E+34    34.8315       0.0417        2455875.5050  2455875.5897  2455875.5237  2.63711775    8.69744699    
003123231     2455882.8386  2455882.8999  2455882.8590  20.9678       0.59046749    8.6981E+33    21.5230       0.0417        2455882.8422  2455882.9117  2455882.8589  1.63427721    6.56643714    
003123231     2455910.6881  2455910.7903  2455910.7290  174.0414      9.24705681    1.4440E+35    173.8778      0.0417        2455910.6969  2455911.0705  2455910.7290  13.16076931   5.38384268    
003123231     2455917.1040  2455917.1857  2455917.1244  218.1371      10.80822869   1.3574E+35    217.7815      0.0417        2455917.1005  2455917.5371  2455917.1346  16.48748016   4.49364441    
003123231     2455921.8853  2455921.9466  2455921.9057  40.8248       1.20490165    1.6936E+34    34.1269       0.0143        2455921.8903  2455921.9337  2455921.8979  0.90189816    5.63445779    
003123231     2455928.1786  2455928.2399  2455928.1990  48.3599       1.48229524    2.0061E+34    48.1350       0.0417        2455928.1743  2455928.3452  2455928.1989  3.65687283    5.63733328    
003123231     2455936.8217  2455936.9238  2455936.8625  180.6024      9.19314778    1.4498E+35    179.8576      0.0417        2455936.8305  2455937.1971  2455936.8624  13.65678495   5.85376486    
003123231     2455949.2041  2455949.2858  2455949.2450  65.5941       1.98019138    2.6329E+34    86.6676       0.0417        2455949.1953  2455949.4805  2455949.2245  6.40793011    4.75586855    
003123231     2455952.9025  2455952.9638  2455952.9229  56.1993       1.83570260    2.2558E+34    56.1873       0.0417        2455952.8992  2455953.0503  2455952.9229  4.24972374    7.56096774    
003123231     2456025.7084  2456025.7697  2456025.7289  44.0440       1.40208506    1.9267E+34    49.5549       0.0417        2456025.7087  2456025.8079  2456025.7288  3.75600379    10.51231875   
003123231     2456042.9347  2456043.0165  2456042.9552  197.1517      8.36084348    1.2937E+35    196.8176      0.0417        2456042.9339  2456043.2887  2456042.9654  14.91493966   6.88732980    
003123231     2456045.0395  2456045.1008  2456045.0599  49.2951       1.45090088    2.1565E+34    49.1804       0.0417        2456045.0414  2456045.1248  2456045.0599  3.72762910    12.49128851   
003123231     2456046.0817  2456046.1430  2456046.1225  53.2708       1.44889461    2.3304E+34    53.0676       0.0417        2456046.0823  2456046.1771  2456046.1020  4.00207925    11.82007696   
003123231     2456053.3360  2456053.4177  2456053.3768  403.6985      17.64793811   2.6490E+35    403.0127      0.0417        2456053.3317  2456053.7922  2456053.3666  30.54063358   7.12352221    
003123231     2456056.2172  2456056.3194  2456056.2785  145.5606      8.19918940    1.2735E+35    121.9769      0.0608        2456056.2184  2456056.6555  2456056.2617  13.18668956   6.09502281    
003123231     2456062.6746  2456062.7563  2456062.6950  117.1535      3.70724625    5.1250E+34    116.8801      0.0417        2456062.6703  2456062.8432  2456062.6950  8.85899252    13.46188487   
003123231     2456092.7339  2456092.8156  2456092.7747  271.0140      8.32152085    1.7784E+35    271.0123      0.0417        2456092.7332  2456093.0792  2456092.7645  20.50283138   10.02679084   
003123231     2456099.1299  2456099.1912  2456099.1503  224.5255      6.61699973    9.8220E+34    163.4026      0.0182        2456099.1277  2456099.2221  2456099.1393  5.45253765    14.09185860   
003123231     2456120.7290  2456120.7903  2456120.7698  55.8360       2.02994009    2.6401E+34    62.6554       0.0417        2456120.7295  2456120.8259  2456120.7493  4.74954556    13.71309469   
003123231     2456145.8424  2456145.9037  2456145.8833  98.5920       3.72709417    4.6617E+34    106.3679      0.0417        2456145.8364  2456146.0468  2456145.8628  8.05615697    9.50646586    
003123231     2456215.1521  2456215.2338  2456215.1930  221.5703      8.42177418    1.3555E+35    220.5936      0.0417        2456215.1544  2456215.4135  2456215.1827  16.70946807   14.39034051   
003123231     2456240.3456  2456240.4069  2456240.3864  72.2053       1.61222831    2.9448E+34    81.6917       0.0114        2456240.3699  2456240.4140  2456240.3765  1.70941366    10.23484103   
003123231     2456309.6531  2456309.7144  2456309.6735  245.5977      7.72163071    9.3927E+34    245.2559      0.0417        2456309.6436  2456309.9482  2456309.6735  18.48230643   11.87985085   
003123231     2456340.4868  2456340.5481  2456340.5073  27.3555       1.00907376    1.0462E+34    29.2272       0.0417        2456340.4849  2456340.6139  2456340.5072  2.21882649    4.69310011    
003123231     2456372.2206  2456372.2819  2456372.2410  244.2672      8.13829884    9.3423E+34    276.9533      0.0255        2456372.2214  2456372.4720  2456372.2417  12.94585216   6.81865811    
003128078     2455023.9151  2455023.9764  2455023.9355  83.3121       2.63923944    8.3461E+33    76.9361       0.0215        2455023.9184  2455023.9799  2455023.9296  3.03400017    13.45177518   
003128078     2455043.0411  2455043.1024  2455043.0616  26.1969       0.94851102    2.6244E+33    28.8664       0.0417        2455043.0457  2455043.1082  2455043.0615  2.20140202    9.72463567    
003128078     2455344.5983  2455344.6800  2455344.6391  378.9727      16.46519949   5.9910E+34    378.8187      0.0417        2455344.5965  2455344.9787  2455344.6289  28.84749751   11.09795558   
003128078     2455494.1516  2455494.2129  2455494.1924  43.6115       1.66549610    4.6742E+33    67.7612       0.0394        2455494.1637  2455494.2737  2455494.1840  4.89143048    12.15765856   
003128078     2455599.7893  2455599.8506  2455599.8098  54.8680       1.75024294    5.6340E+33    54.3377       0.0302        2455599.7909  2455599.9019  2455599.8081  3.00826785    7.22315879    
003128078     2455609.3523  2455609.4136  2455609.3727  92.1311       2.80870913    9.4604E+33    91.8917       0.0417        2455609.3465  2455609.5532  2455609.3727  7.01305241    8.42440842    
003128078     2455707.8459  2455707.9073  2455707.8868  20.6286       0.65635060    2.1454E+33    22.2527       0.0232        2455707.8607  2455707.8869  2455707.8679  0.94774310    9.56180815    
003128078     2455925.1545  2455925.2158  2455925.1954  67.0920       1.82580949    7.2739E+33    61.8710       0.0266        2455925.1577  2455925.2542  2455925.1728  3.01011388    8.32147489    
003128078     2456012.5691  2456012.6304  2456012.5896  130.3855      3.93552132    1.3326E+34    102.4863      0.0215        2456012.5664  2456012.6925  2456012.5807  4.03955175    7.34293765    
003128078     2456048.8198  2456048.9016  2456048.8607  47.6422       2.81478313    7.5289E+33    47.5167       0.0417        2456048.8292  2456048.9414  2456048.8504  3.62652673    8.85888819    
003128078     2456048.9220  2456048.9833  2456048.9629  35.2038       1.23974302    3.7088E+33    47.3116       0.1215        2456048.8987  2456049.2115  2456048.9595  10.51447815   9.23901114    
003128078     2456049.0037  2456049.0650  2456049.0242  45.9997       1.64176878    4.8462E+33    48.2215       0.1258        2456048.9687  2456049.2761  2456049.0303  11.09056513   9.94492563    
003217852     2455124.5479  2455124.6092  2455124.5684  77.8252       2.58095584    4.7576E+33    77.5773       0.0417        2455124.5448  2455124.6933  2455124.5683  5.92403817    10.67671210   
003217852     2455156.6884  2455156.7906  2455156.7701  36.0829       2.29148772    4.4117E+33    41.5646       0.0999        2455156.6967  2455156.9622  2455156.7474  7.59134104    7.84246560    
003217852     2455156.8314  2455156.9336  2455156.8519  3.5672        0.14941355    4.3614E+32    21.9995       0.0417        2455156.8514  2455156.9141  2455156.8672  1.67596087    7.37011689    
003217852     2455164.6980  2455164.7593  2455164.7185  61.6639       2.40452598    3.7697E+33    59.5558       0.7088        2455164.2790  2455166.9933  2455164.6900  76.99624374   7.53108148    
003217852     2455165.6992  2455165.7810  2455165.7401  146.2660      6.10525929    1.3412E+34    146.1903      0.0417        2455165.7005  2455165.9894  2455165.7299  11.13387904   7.83016908    
003217852     2455178.7558  2455178.8171  2455178.7763  26.6935       0.82558014    1.6319E+33    26.6478       0.0417        2455178.7585  2455178.8350  2455178.7762  2.03191591    7.37921377    
003217852     2455181.4734  2455181.5552  2455181.5347  16.9974       0.04219482    1.5587E+33    21.4478       0.0417        2455181.4883  2455181.5508  2455181.5040  1.62909665    7.23040552    
003217852     2455206.8719  2455206.9536  2455206.9332  27.1413       1.51498650    2.4823E+33    31.1842       0.0921        2455206.8582  2455206.9930  2455206.8926  5.24939942    10.73323703   
003217852     2455307.1014  2455307.1627  2455307.1423  68.5165       1.59860709    4.3206E+33    42.0972       0.0576        2455307.0916  2455307.2068  2455307.1172  4.44026554    10.70358789   
003217852     2455307.3466  2455307.4079  2455307.3670  49.2407       1.69216606    3.1051E+33    49.1050       0.0417        2455307.3473  2455307.4425  2455307.3670  3.74821616    10.87693884   
003217852     2455615.5645  2455615.6462  2455615.5849  82.5852       3.33364946    7.5187E+33    82.3430       0.0417        2455615.5719  2455615.7154  2455615.5951  6.28643035    11.76355501   
003217852     2455648.3615  2455648.4228  2455648.3819  99.8718       3.16742364    6.3971E+33    92.1054       0.0280        2455648.3607  2455648.4777  2455648.3773  4.73740567    10.54888214   
003217852     2455699.3253  2455699.4070  2455699.3662  59.7554       2.92242453    5.7413E+33    62.4841       0.0653        2455699.3169  2455699.5121  2455699.3515  7.45778241    10.39179033   
003217852     2455792.1571  2455792.2184  2455792.1980  128.6966      3.65508235    8.6230E+33    128.1606      0.0417        2455792.1497  2455792.3978  2455792.1775  9.79635677    8.97524151    
003217852     2455829.7132  2455829.7745  2455829.7336  22.9008       0.83233181    1.5344E+33    23.7473       0.0417        2455829.7178  2455829.7803  2455829.7336  1.80819345    7.98026404    
003217852     2455837.1711  2455837.2324  2455837.1915  45.7599       1.70084237    2.8536E+33    45.7025       0.0417        2455837.1729  2455837.2565  2455837.1915  3.48327254    11.57913425   
003217852     2455845.2012  2455845.2829  2455845.2420  63.5998       3.20773849    5.9491E+33    63.3635       0.0417        2455845.2128  2455845.3414  2455845.2351  4.84119932    10.20994342   
003217852     2455848.9199  2455848.9812  2455848.9404  29.9713       0.94289132    1.8690E+33    29.8330       0.0417        2455848.9244  2455848.9882  2455848.9403  2.28140539    9.87511557    
003217852     2455860.6074  2455860.7096  2455860.6891  51.9617       2.20843114    6.4807E+33    51.8463       0.0417        2455860.6265  2455860.7462  2455860.6482  3.95533302    9.00876046    
003217852     2455895.5676  2455895.6697  2455895.6084  103.8267      5.44887239    1.2949E+34    91.4644       0.1366        2455895.5153  2455896.2581  2455895.6041  22.85998021   7.35178993    
003217852     2455895.6902  2455895.7923  2455895.7515  60.6303       4.28778731    7.5618E+33    53.8077       0.4347        2455895.4856  2455896.9908  2455895.7292  42.71365109   7.62434622    
003217852     2455895.9149  2455895.9762  2455895.9558  7.6481        0.24869361    4.7694E+32    -99.0000      -99.0000      -99.0000      -99.0000      -99.0000      -99.00000000  7.60567952    
003217852     2456021.6425  2456021.7038  2456021.6630  107.2459      3.27281040    6.9200E+33    84.3717       0.0185        2456021.6438  2456021.7158  2456021.6545  2.87044144    10.50792762   
003217852     2456050.9252  2456051.0070  2456050.9457  165.8438      6.74853836    1.6052E+34    165.0829      0.0417        2456050.9280  2456051.1760  2456050.9558  12.62399839   11.56713236   
003217852     2456084.2336  2456084.3153  2456084.2540  221.1449      8.20661619    2.1404E+34    220.4481      0.0417        2456084.2352  2456084.5137  2456084.2641  16.83349750   12.65488147   
003217852     2456139.2627  2456139.3444  2456139.2831  54.7368       3.00072116    5.5645E+33    58.7814       0.1796        2456139.2086  2456139.6696  2456139.2984  19.30719084   11.51376177   
